ArtBartAndMark2.jpg,"Bart and Mark"
ArtComic.jpg,"Comic Art"
ArtDragon.jpg,"Dragons"
ArtFairy.jpg,"Fairy"
ArtIMG_8286.jpg,"Chloe"
Art_n.jpg,"Looking Up"
Artchris.jpg,"Parents"
Arthands.jpg,"Catching Candy"
